"","Nome","Posição","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"739","Rodolfo ","ATA","Paraná","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"740","David","MEI","América-MG","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"741","Vilson","ZAG","Corinthians","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"742","Crysan","ATA","Atlético-PR","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"743","Fabrício","LAT","Vasco","3,47",2,"0,00","0,00","0,00",2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,5
"744","Marcelo","ATA","Cruzeiro","0,75",3,"-0,07","0,00","0,00",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
"745","Alex Baumjohann","MEI","Vitória","1,65",3,"-0,10","0,00","0,00",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,0,1
"746","Jean Lucas","MEI","Flamengo","0,88",10,"-0,16","0,00","0,00",2,0,0,0,4,0,1,0,0,0,0,0,1,0,0,8,0,6
"747","Ricardo","ZAG","Vasco","3,07",6,"-0,17","-0,80","0,00",5,0,0,1,4,0,0,0,0,0,0,0,4,0,0,7,2,10
"748","Hygor","ATA","Sport","0,75",3,"-0,17","0,00","0,00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"749","Airton","MEI","Fluminense","2,92",1,"-0,30","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"750","Matheus Savio","MEI","Flamengo","2,93",1,"-0,30","-0,30","-1,07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"751","David","ATA","Cruzeiro","4,02",2,"-0,30","0,00","0,00",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6
"752","Erik","ATA","Atlético-MG","1,78",5,"-0,34","0,00","0,00",0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,5,1,5
"753","Papagaio","ATA","Palmeiras","1,23",2,"-0,40","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"754","Capixaba","ATA","América-MG","1,66",3,"-0,40","0,40","-0,20",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4
"755","Wesley Dias","MEI","Paraná","0,75",5,"-0,40","0,00","0,00",3,0,0,0,6,0,0,0,0,0,0,0,1,0,0,9,0,10
"756","Deyverson","ATA","Palmeiras","1,57",6,"-0,45","-0,80","-0,31",1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,3
"757","Wesley","MEI","América-MG","1,77",6,"-0,47","3,90","0,70",2,0,0,0,6,2,0,0,0,0,0,1,1,0,0,5,0,3
"758","Júnior Dutra","ATA","Fluminense","3,59",5,"-0,48","0,00","0,00",2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,6,0,8
"759","Renan Oliveira","MEI","América-MG","3,50",1,"-0,50","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"760","Chará","ATA","Atlético-MG","6,68",1,"-0,50","-0,50","-2,32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"761","Dudu Cearense","MEI","Botafogo","2,91",1,"-0,50","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"762","Aguirre","ATA","Botafogo","0,77",8,"-0,59","-3,30","0,02",3,0,0,0,6,3,3,0,0,0,0,1,2,0,0,13,0,9
"763","Jael","ATA","Grêmio","1,91",4,"-0,67","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
"764","Romulo","MEI","Flamengo","2,16",3,"-0,70","-2,80","-0,85",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2
"765","Kaio","MEI","Grêmio","1,97",2,"-0,75","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
"766","Bruno Silva","MEI","Vasco","0,87",4,"-0,88","0,00","-0,09",2,0,0,0,2,1,0,0,0,0,0,0,1,0,0,6,0,11
"767","Mayke","LAT","Palmeiras","4,81",2,"-0,90","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
"768","Juninho Piauiense","ATA","Ceará","2,22",2,"-0,90","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"769","Dudu","ATA","Fluminense","1,28",1,"-1,10","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"770","Breno","ZAG","Vasco","3,27",3,"-1,17","1,40","0,05",3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,2,0,5
"771","Uendel","LAT","Internacional","4,17",1,"-1,20","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"772","Paulo Vitor","ATA","Vasco","2,68",1,"-1,30","0,00","0,00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1
"773","Terans","MEI","Atlético-MG","3,24",1,"-1,30","-1,30","-1,76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"774","Léo Ortiz","ZAG","Sport","2,01",2,"-1,50","-1,50","-1,09",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5
"775","Daniel","GOL","Internacional","0,75",1,"-1,50","0,00","0,00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"776","Bruno","LAT","Bahia","2,69",1,"-1,90","-1,90","-1,31",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3
"777","Arouca","MEI","Vitória","2,55",1,"-2,60","-2,60","-1,45",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2
"778","Moresche","MEI","Vasco","0,74",2,"-2,90","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"779","Ítalo","ATA","Bahia","0,75",2,"-2,90","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1
"780","Barreto","MEI","Chapecoense","0,90",1,"-3,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
"781","David","GOL","Paraná","0,73",3,"-3,20","0,00","0,00",0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,2
"782","Felipe Alves","GOL","Atlético-PR","0,78",1,"-3,30","0,00","0,00",0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1
"783","Luis Carlos","GOL","Paraná","0,70",1,"-4,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"784","Agenor","GOL","Sport","0,69",1,"-6,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"785","César","GOL","Flamengo","3,35",1,"-6,60","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
