"","Nome","Posição","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"739","Fernando Prass","GOL","Palmeiras","12,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"740","Adryelson","ZAG","Sport","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"741","Pilar","ATA","América-MG","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"742","Caíque França","GOL","Corinthians","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"743","Diego Ferreira","LAT","Atlético-PR","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"744","Leandrinho","ATA","Atlético-MG","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"745","Rodrigo Fernandes","MEI","Vasco","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"746","Gabriel Félix","GOL","Vasco","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"747","Dudu","MEI","Vasco","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"748","Nicolás Freire","ZAG","Palmeiras","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"749","Diogo Vitor","ATA","Santos","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750","Giovanny ","ATA","Atlético-PR","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"751","Luis Henrique","ATA","Grêmio","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"752","Gabriel Barbosa","ATA","Palmeiras","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"753","Sabino","ZAG","América-MG","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"754","De Amores","GOL","Fluminense","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"755","Zé Ricardo","MEI","Fluminense","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"756","Ruan Marvyn","ZAG","Atlético-MG","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"757","César","LAT","Fluminense","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"758","Breno","ZAG","Vasco","3,00",5,"-0,04","-0,60","-0,77",6,0,0,1,4,0,0,0,0,0,0,1,3,0,0,5,0,9
"759","Marcelo","ATA","Cruzeiro","0,75",3,"-0,07","0,00","0,00",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
"760","Alex Baumjohann","MEI","Vitória","1,65",3,"-0,10","0,00","0,00",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,0,1
"761","Marcelo Oliveira","LAT","Grêmio","2,48",4,"-0,13","0,00","0,00",6,0,0,0,1,1,0,0,0,0,0,0,2,0,0,10,0,6
"762","David","ATA","Cruzeiro","3,17",4,"-0,15","-0,10","-0,11",1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,4,10
"763","D'Alessandro","MEI","Internacional","4,52",6,"-0,17","0,00","0,00",2,0,0,0,7,3,1,0,0,0,0,1,0,0,0,1,1,17
"764","Jean Lucas","MEI","Flamengo","0,83",11,"-0,17","-0,30","-0,05",2,0,0,0,4,0,1,0,0,0,0,0,1,0,0,8,0,7
"765","Arouca","MEI","Vitória","2,91",4,"-0,22","0,60","-0,55",5,0,0,0,2,0,0,0,0,0,0,0,2,0,0,5,1,8
"766","Reina","MEI","Ceará","1,27",7,"-0,24","0,00","0,00",2,0,0,0,4,0,1,0,0,0,0,0,1,0,0,7,0,8
"767","Airton","MEI","Fluminense","2,52",2,"-0,30","0,00","0,00",2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,2
"768","Léo Ortiz","ZAG","Sport","2,04",5,"-0,30","-0,90","-0,57",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,10
"769","Erik","ATA","Atlético-MG","1,78",5,"-0,34","0,00","0,00",0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,5,1,5
"770","Walter Bou","ATA","Vitória","4,85",2,"-0,35","0,00","0,00",0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,3,0,2
"771","Capixaba","ATA","América-MG","1,66",3,"-0,40","0,00","0,00",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4
"772","Wesley Dias","MEI","Paraná","0,75",5,"-0,40","0,00","0,00",3,0,0,0,6,0,0,0,0,0,0,0,1,0,0,9,0,10
"773","Papagaio","ATA","Palmeiras","1,23",2,"-0,40","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"774","Douglas Grolli","ZAG","Bahia","2,00",2,"-0,45","-1,10","-0,89",2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,3
"775","Dudu Cearense","MEI","Botafogo","2,91",1,"-0,50","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"776","Renan Oliveira","MEI","América-MG","3,50",1,"-0,50","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"777","Matheusinho","MEI","América-MG","2,97",1,"-0,50","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"778","Aguirre","ATA","Botafogo","0,91",10,"-0,62","3,20","0,14",3,0,0,0,8,5,5,0,0,0,0,2,2,0,0,16,0,9
"779","Jael","ATA","Grêmio","1,95",6,"-0,68","0,00","0,00",0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,4,0,12
"780","Romulo","MEI","Flamengo","2,16",3,"-0,70","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2
"781","Kaio","MEI","Grêmio","1,97",2,"-0,75","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
"782","Bruno Silva","MEI","Vasco","0,87",4,"-0,88","0,00","0,00",2,0,0,0,2,1,0,0,0,0,0,0,1,0,0,6,0,11
"783","Juninho Piauiense","ATA","Ceará","2,22",2,"-0,90","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"784","Wesley","MEI","América-MG","0,77",8,"-0,96","0,00","0,00",3,0,0,0,9,2,0,0,0,0,0,2,1,0,0,6,1,9
"785","Paulo Vitor","ATA","Vasco","2,17",3,"-0,97","-0,80","-0,13",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,3
"786","Bruno","LAT","Bahia","2,21",3,"-1,07","-3,80","-1,18",2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,7,0,9
"787","Dudu","ATA","Fluminense","1,28",1,"-1,10","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"788","Uendel","LAT","Internacional","4,17",1,"-1,20","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"789","Luan","MEI","São Paulo","0,76",2,"-1,25","0,00","-0,01",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5
"790","Marcelo Meli","MEI","Vitória","4,47",2,"-1,30","-0,80","-0,34",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1
"791","Douglas","MEI","Grêmio","4,68",3,"-1,43","-1,00","0,10",0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,12
"792","Daniel","GOL","Internacional","0,75",1,"-1,50","0,00","0,00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"793","Luiz Felipe","ZAG","Santos","2,71",1,"-1,80","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"794","Lucas Cândido","MEI","Atlético-MG","0,80",2,"-2,00","0,00","0,00",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0
"795","Jean","GOL","São Paulo","5,73",1,"-2,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"796","Doffo","MEI","Chapecoense","0,83",1,"-2,30","0,00","0,00",0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1
"797","Ítalo","ATA","Bahia","0,75",2,"-2,90","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1
"798","Moresche","MEI","Vasco","0,74",2,"-2,90","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"799","Barreto","MEI","Chapecoense","0,90",1,"-3,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
"800","David","GOL","Paraná","0,73",3,"-3,20","0,00","0,00",0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,2
"801","Edinho","MEI","Ceará","2,71",1,"-3,60","-3,60","-2,29",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,2
"802","Luis Carlos","GOL","Paraná","0,70",1,"-4,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"803","César","GOL","Flamengo","3,35",1,"-6,60","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
